28-68107.6!NEG!2,28-68107.6,NEGRO,2
28-68107.6!NEG!3,28-68107.6,NEGRO,3
28-68107.6!NEG!4,28-68107.6,NEGRO,4
28-68107.6!NEG!5,28-68107.6,NEGRO,5
28-68107.6!GRI!2,28-68107.6,GRIS,2
28-68107.6!NEG!U,28-68107.6,NEGRO,U
28-6901!BEI!4,28-6901,BEIGE,4
28-6901!BEI!5,28-6901,BEIGE,5
28-6901!BLA!4,28-6901,BLANCO,4
28-6901!BLA!5,28-6901,BLANCO,5
28-6901!GME!4,28-6901,GRIS MELANGE,4
28-6901!GME!5,28-6901,GRIS MELANGE,5
28-6901!LIL!4,28-6901,LILA,4
28-6901!LIL!5,28-6901,LILA,5
28-6901!NEG!4,28-6901,NEGRO,4
28-6901!NEG!5,28-6901,NEGRO,5
28-6901!RV!4,28-6901,ROSA VIEJO,4
28-6901!RV!5,28-6901,ROSA VIEJO,5
28-6901!BEI!2,28-6901,BEIGE,2
28-6901!LIL!2,28-6901,LILA,2
28-6902!ACIE!4,28-6902,AZUL CIELO,4
28-6902!ACIE!5,28-6902,AZUL CIELO,5
28-6902!BLA!4,28-6902,BLANCO,4
28-6902!BLA!5,28-6902,BLANCO,5
28-6902!CAR!4,28-6902,CARAMELO,4
28-6902!CAR!5,28-6902,CARAMELO,5
28-6902!GME!4,28-6902,GRIS MELANGE,4
28-6902!GME!5,28-6902,GRIS MELANGE,5
28-6902!GTO!4,28-6902,GRIS TOPO,4
28-6902!GTO!5,28-6902,GRIS TOPO,5
28-6902!NEG!4,28-6902,NEGRO,4
28-6902!NEG!5,28-6902,NEGRO,5
28-69118.1!BLA!2,28-69118.1,BLANCO,2
28-69118.1!BLA!3,28-69118.1,BLANCO,3
28-69118.1!BLA!4,28-69118.1,BLANCO,4
28-69118.1!BLA!5,28-69118.1,BLANCO,5
28-69118.1!LIL!3,28-69118.1,LILA,3
28-69118.1!RV!2,28-69118.1,ROSA VIEJO,2
28-69118.1!RV!3,28-69118.1,ROSA VIEJO,3
28-69118.1!RV!4,28-69118.1,ROSA VIEJO,4
28-69118.1!RV!5,28-69118.1,ROSA VIEJO,5
28-69118.1!LIL!2,28-69118.1,LILA,2
28-69118.2!BLA!2,28-69118.2,BLANCO,2
28-69118.2!BLA!3,28-69118.2,BLANCO,3
28-69118.2!BLA!4,28-69118.2,BLANCO,4
28-69118.2!BLA!5,28-69118.2,BLANCO,5
28-69118.2!LIL!2,28-69118.2,LILA,2
28-69118.2!LIL!3,28-69118.2,LILA,3
28-69118.2!LIL!4,28-69118.2,LILA,4
28-69118.2!LIL!5,28-69118.2,LILA,5
28-69118.3!CA!2,28-69118.3,CAMEL,2
28-69118.3!CA!3,28-69118.3,CAMEL,3
28-69118.3!CA!4,28-69118.3,CAMEL,4
28-69118.3!CA!5,28-69118.3,CAMEL,5
28-69118.3!LIL!2,28-69118.3,LILA,2
28-69118.3!LIL!3,28-69118.3,LILA,3
28-69118.3!LIL!4,28-69118.3,LILA,4
28-69118.3!LIL!5,28-69118.3,LILA,5
28-69118.3!RV!4,28-69118.3,ROSA VIEJO,4
28-69118.3!CA!U,28-69118.3,CAMEL,U
28-69118.4!LIL!2,28-69118.4,LILA,2
28-69118.4!LIL!3,28-69118.4,LILA,3
28-69118.4!LIL!4,28-69118.4,LILA,4
28-69118.4!LIL!5,28-69118.4,LILA,5
28-69118.4!RV!2,28-69118.4,ROSA VIEJO,2
28-69118.4!RV!3,28-69118.4,ROSA VIEJO,3
28-69118.4!RV!4,28-69118.4,ROSA VIEJO,4
28-69118.4!RV!5,28-69118.4,ROSA VIEJO,5
28-69118.5!BLA!2,28-69118.5,BLANCO,2
28-69118.5!BLA!3,28-69118.5,BLANCO,3
28-69118.5!BLA!4,28-69118.5,BLANCO,4
28-69118.5!BLA!5,28-69118.5,BLANCO,5
28-69118.5!ROS!2,28-69118.5,ROSA,2
28-69118.5!ROS!3,28-69118.5,ROSA,3
28-69118.5!ROS!4,28-69118.5,ROSA,4
28-69118.5!ROS!5,28-69118.5,ROSA,5
28-69118.6!CA!2,28-69118.6,CAMEL,2
28-69118.6!CA!3,28-69118.6,CAMEL,3
28-69118.6!CA!4,28-69118.6,CAMEL,4
28-69118.6!CA!5,28-69118.6,CAMEL,5
28-69118.6!ROS!2,28-69118.6,ROSA,2
28-69118.6!ROS!3,28-69118.6,ROSA,3
28-69118.6!ROS!4,28-69118.6,ROSA,4
28-69118.6!ROS!5,28-69118.6,ROSA,5
28-69119!GME!4,28-69119,GRIS MELANGE,4
28-69119.1!BLA!2,28-69119.1,BLANCO,2
28-69119.1!BLA!3,28-69119.1,BLANCO,3
28-69119.1!BLA!4,28-69119.1,BLANCO,4
28-69119.1!BLA!5,28-69119.1,BLANCO,5
28-69119.1!NEG!2,28-69119.1,NEGRO,2
28-69119.1!NEG!3,28-69119.1,NEGRO,3
28-69119.1!NEG!4,28-69119.1,NEGRO,4
28-69119.1!NEG!5,28-69119.1,NEGRO,5
28-69119.1!GME!4,28-69119.1,GRIS MELANGE,4
28-69119.1!GRI!U,28-69119.1,GRIS,U
28-69119.2!AMAR!2,28-69119.2,AZUL MARINO,2
28-69119.2!AMAR!3,28-69119.2,AZUL MARINO,3
28-69119.2!AMAR!4,28-69119.2,AZUL MARINO,4
28-69119.2!GME!2,28-69119.2,GRIS MELANGE,2
28-69119.2!GME!3,28-69119.2,GRIS MELANGE,3
28-69119.2!GME!4,28-69119.2,GRIS MELANGE,4
28-69119.2!GME!5,28-69119.2,GRIS MELANGE,5
28-69119.2!AMAR!5,28-69119.2,AZUL MARINO,5
28-69119.3!AMAR!2,28-69119.3,AZUL MARINO,2
28-69119.3!AMAR!3,28-69119.3,AZUL MARINO,3
28-69119.3!AMAR!4,28-69119.3,AZUL MARINO,4
28-69119.3!AMAR!5,28-69119.3,AZUL MARINO,5
28-69119.3!NEG!2,28-69119.3,NEGRO,2
28-69119.3!NEG!3,28-69119.3,NEGRO,3
28-69119.3!NEG!4,28-69119.3,NEGRO,4
28-69119.3!NEG!5,28-69119.3,NEGRO,5
28-69119.4!CEL!2,28-69119.4,CELESTE,2
28-69119.4!CEL!3,28-69119.4,CELESTE,3
28-69119.4!CEL!4,28-69119.4,CELESTE,4
28-69119.4!CEL!5,28-69119.4,CELESTE,5
28-69119.4!GME!2,28-69119.4,GRIS MELANGE,2
28-69119.4!GME!3,28-69119.4,GRIS MELANGE,3
28-69119.4!GME!4,28-69119.4,GRIS MELANGE,4
28-69119.4!GME!5,28-69119.4,GRIS MELANGE,5
28-69119.5!GME!2,28-69119.5,GRIS MELANGE,2
28-69119.5!GME!3,28-69119.5,GRIS MELANGE,3
28-69119.5!GME!4,28-69119.5,GRIS MELANGE,4
28-69119.5!GME!5,28-69119.5,GRIS MELANGE,5
28-69119.5!NEG!2,28-69119.5,NEGRO,2
28-69119.5!NEG!3,28-69119.5,NEGRO,3
28-69119.5!NEG!4,28-69119.5,NEGRO,4
28-69119.5!NEG!5,28-69119.5,NEGRO,5
28-69119.6!GME!2,28-69119.6,GRIS MELANGE,2
28-69119.6!GME!3,28-69119.6,GRIS MELANGE,3
28-69119.6!GME!4,28-69119.6,GRIS MELANGE,4
28-69119.6!GME!5,28-69119.6,GRIS MELANGE,5
28-69119.6!NEG!2,28-69119.6,NEGRO,2
28-69119.6!NEG!3,28-69119.6,NEGRO,3
28-69119.6!NEG!4,28-69119.6,NEGRO,4
28-69119.6!NEG!5,28-69119.6,NEGRO,5
28-8006!GME!37/38,28-8006,GRIS MELANGE,37/38
28-8006!RT!35/36,28-8006,ROSA TERRA,35/36
28-8006!RT!37/38,28-8006,ROSA TERRA,37/38
28-8006!MOS!35/36,28-8006,MOSTAZA,35/36
28-8007!RT!37/38,28-8007,ROSA TERRA,37/38
28-8007!RT!35/36,28-8007,ROSA TERRA,35/36
28-8007!RT!39/40,28-8007,ROSA TERRA,39/40
28-8007!TERRA!35/36,28-8007,TERRACOTA,35/36
28-8007!TERRA!39/40,28-8007,TERRACOTA,39/40
28-8008!VPETR!35/36,28-8008,VERDE PETROLEO,35/36
28-8008!RT!35/36,28-8008,ROSA TERRA,35/36
28-8008!RT!37/38,28-8008,ROSA TERRA,37/38
28-8008!VPETR!37/38,28-8008,VERDE PETROLEO,37/38
28-8009!AMLLO!37/38,28-8009,AMARILLO,37/38
28-8009!ROS!37/38,28-8009,ROSA,37/38
28-8009!ROS!39/40,28-8009,ROSA,39/40
28-8009!AMLLO!35,28-8009,AMARILLO,35
28-8009!AMLLO!35/36,28-8009,AMARILLO,35/36
28-8009!AMLLO!39/40,28-8009,AMARILLO,39/40
28-8009!ROS!35/36,28-8009,ROSA,35/36
28-8010!LIM!35/36,28-8010,LIMA,35/36
28-8010!LIM!37/38,28-8010,LIMA,37/38
28-8010!NA!37/38,28-8010,NARANJA,37/38
28-8010!FUC!35/36,28-8010,FUCSIA,35/36
28-8010!FUC!37/38,28-8010,FUCSIA,37/38
28-8010!FUC!39/40,28-8010,FUCSIA,39/40
28-8010!NA!39/40,28-8010,NARANJA,39/40
28-8010!LIM!39/40,28-8010,LIMA,39/40
28-8010!NA!35/36,28-8010,NARANJA,35/36
28-8011!AZU!35/36,28-8011,AZUL,35/36
28-8011!AZU!37/38,28-8011,AZUL,37/38
28-8011!AZU!39/40,28-8011,AZUL,39/40
28-8011!LIL!35/36,28-8011,LILA,35/36
28-8011!LIL!37/38,28-8011,LILA,37/38
28-8011!LIL!39/40,28-8011,LILA,39/40
28-8011!NEG!35/36,28-8011,NEGRO,35/36
28-8011!NEG!37/38,28-8011,NEGRO,37/38
28-8011!NEG!39/40,28-8011,NEGRO,39/40
28-8011!AZU!35,28-8011,AZUL,35
28-8011!AZU!37,28-8011,AZUL,37
28-8011!S!37/38,28-8011,SURTIDO,37/38
28-8012!VER!35/36,28-8012,VERDE,35/36
28-8012!VER!37/38,28-8012,VERDE,37/38
28-8012!BOR!37/38,28-8012,BORDO,37/38
28-8012!BOR!39/40,28-8012,BORDO,39/40
28-8012!VER!39/40,28-8012,VERDE,39/40
28-8012!BOR!35/36,28-8012,BORDO,35/36
28-8013!GME!35/36,28-8013,GRIS MELANGE,35/36
28-8013!GME!37/38,28-8013,GRIS MELANGE,37/38
28-8013!GME!39/40,28-8013,GRIS MELANGE,39/40
28-8013!RT!39/40,28-8013,ROSA TERRA,39/40
28-8013!RT!35/36,28-8013,ROSA TERRA,35/36
28-8013!RT!37/38,28-8013,ROSA TERRA,37/38
28-8013!TERRA!35/36,28-8013,TERRACOTA,35/36
28-8014!CHO!35/36,28-8014,CHOCOLATE,35/36
28-8014!CHO!37/38,28-8014,CHOCOLATE,37/38
28-8014!CHO!39/40,28-8014,CHOCOLATE,39/40
28-8014!CRE!35/36,28-8014,CREMA,35/36
28-8014!CRE!37/38,28-8014,CREMA,37/38
28-8014!CRE!39/40,28-8014,CREMA,39/40
28-8014!GME!35/36,28-8014,GRIS MELANGE,35/36
28-8014!GME!37/38,28-8014,GRIS MELANGE,37/38
28-8014!GME!39/40,28-8014,GRIS MELANGE,39/40
28-8014!BEI!39/40,28-8014,BEIGE,39/40
28-8014!LIL!39/40,28-8014,LILA,39/40
28-8014!VER!37/38,28-8014,VERDE,37/38
28-8014!CHO!37,28-8014,CHOCOLATE,37
28-8015!AQ!37/38,28-8015,AQUA,37/38
28-8015!AQ!35/36,28-8015,AQUA,35/36
28-8015!AQ!39/40,28-8015,AQUA,39/40
28-8015!LIL!35/36,28-8015,LILA,35/36
28-8015!LIL!37/38,28-8015,LILA,37/38
28-8015!LIL!39/40,28-8015,LILA,39/40
28-8015!AQ!37,28-8015,AQUA,37
28-8015!AQ!38,28-8015,AQUA,38
28-8015!AQ!39,28-8015,AQUA,39
28-8015!LIL!35-36,28-8015,LILA,35-36
28-8015!SAL!35-36,28-8015,SALMON,35-36
28-8015!ACU!39/40,28-8015,ACUA,39/40
28-8016!MULTI!37/38,28-8016,MULTICOLOR,37/38
28-8017!NA!39/40,28-8017,NARANJA,39/40
28-8017!NA!37/38,28-8017,NARANJA,37/38
28-8017!TUR!39/40,28-8017,TURQUESA,39/40
28-8017!NA!35/36,28-8017,NARANJA,35/36
28-8017!TUR!35/36,28-8017,TURQUESA,35/36
28-8018!ROS!39/40,28-8018,ROSA,39/40
28-8018!VER!37/38,28-8018,VERDE,37/38
28-8018!VER!39/40,28-8018,VERDE,39/40
28-8018!ROS!35/36,28-8018,ROSA,35/36
28-8018!ROS!37/38,28-8018,ROSA,37/38
28-8018!VER!35/36,28-8018,VERDE,35/36
28-8019!NAFU!37/38,28-8019,NARANJA / FUCSIA,37/38
28-8019!LA!37/38,28-8019,LILA/ACUA,37/38
28-8019!LA!39/40,28-8019,LILA/ACUA,39/40
28-8019!NAFU!39/40,28-8019,NARANJA / FUCSIA,39/40
28-8019!NAFU!35/36,28-8019,NARANJA / FUCSIA,35/36
28-8019!NAFU!35-36,28-8019,NARANJA / FUCSIA,35-36
28-8019!LA!35/36,28-8019,LILA/ACUA,35/36
28-8022!LIL!35/36,28-8022,LILA,35/36
28-8022!LIL!39/40,28-8022,LILA,39/40
28-8022!O!35/36,28-8022,OLIVA,35/36
28-8022!LIL!37/38,28-8022,LILA,37/38
28-8022!O!39/40,28-8022,OLIVA,39/40
28-8022!O!39,28-8022,OLIVA,39
28-8022!O!37/38,28-8022,OLIVA,37/38
28-8022!O!36,28-8022,OLIVA,36
28-8024!CEL!35/36,28-8024,CELESTE,35/36
28-8024!ROS!35/36,28-8024,ROSA,35/36
28-8024!ROS!37/38,28-8024,ROSA,37/38
28-8024!CEL!39/40,28-8024,CELESTE,39/40
28-8024!ROS!39/40,28-8024,ROSA,39/40
28-8024!CEL!37/38,28-8024,CELESTE,37/38
28-999!S!U,28-999,SURTIDO,U
28-OF1000!S!100,28-OF1000,SURTIDO,100
28-OF1000!S!85,28-OF1000,SURTIDO,85
28-OF1000!S!90,28-OF1000,SURTIDO,90
28-OF1000!S!95,28-OF1000,SURTIDO,95
28-OF1001!ROS!95,28-OF1001,ROSA,95
28-OF1001!S!100,28-OF1001,SURTIDO,100
28-OF1001!S!85,28-OF1001,SURTIDO,85
28-OF1001!S!90,28-OF1001,SURTIDO,90
28-OF1001!S!95,28-OF1001,SURTIDO,95
28-OF1001!S!0,28-OF1001,SURTIDO,0
28-OF1001!S!U,28-OF1001,SURTIDO,U
28-OF1002!S!100,28-OF1002,SURTIDO,100
28-OF1002!S!85,28-OF1002,SURTIDO,85
28-OF1002!S!90,28-OF1002,SURTIDO,90
28-OF1002!S!95,28-OF1002,SURTIDO,95
28-OF1002!!90,28-OF1002,,90
28-OF1002!!95,28-OF1002,,95
28-OF1002!S!5,28-OF1002,SURTIDO,5
28-OF3000!S!100,28-OF3000,SURTIDO,100
28-OF3000!S!85,28-OF3000,SURTIDO,85
28-OF3000!S!90,28-OF3000,SURTIDO,90
28-OF3000!S!95,28-OF3000,SURTIDO,95
28-OF3000!S!U,28-OF3000,SURTIDO,U
28-OF3000!U!90,28-OF3000,UNICO,90
28-OF4000!COR!M,28-OF4000,CORAL,M
28-OF4000!S!L,28-OF4000,SURTIDO,L
28-OF4000!S!M,28-OF4000,SURTIDO,M
28-OF4000!S!S,28-OF4000,SURTIDO,S
28-OF4000!S!XL,28-OF4000,SURTIDO,XL
28-OF4000!COR!S,28-OF4000,CORAL,S
28-OF4002!S!L,28-OF4002,SURTIDO,L
28-OF4002!S!M,28-OF4002,SURTIDO,M
28-OF4002!S!S,28-OF4002,SURTIDO,S
28-OF4002!S!XL,28-OF4002,SURTIDO,XL
28-OF4002!HUE!S,28-OF4002,HUESO,S
28-OF4002!LIL!S,28-OF4002,LILA,S
28-OF4002!HUE!M,28-OF4002,HUESO,M
29-0001!S!1,29-0001,SURTIDO,1
29-0001!S!2,29-0001,SURTIDO,2
29-0001!S!3,29-0001,SURTIDO,3
29-0001!S!U,29-0001,SURTIDO,U
29-10!NEG!1,29-10,NEGRO,1
29-101!S!U,29-101,SURTIDO,U
29-102!S!U,29-102,SURTIDO,U
29-1024!S!U,29-1024,SURTIDO,U
29-103!BLA!U,29-103,BLANCO,U
29-103!NEG!U,29-103,NEGRO,U
29-103!S!U,29-103,SURTIDO,U
29-1030!S!U,29-1030,SURTIDO,U
29-104!S!U,29-104,SURTIDO,U
29-104!S!90,29-104,SURTIDO,90
29-1041!S!U,29-1041,SURTIDO,U
29-1045!ACU!U,29-1045,ACUA,U
29-105!S!U,29-105,SURTIDO,U
29-106!S!U,29-106,SURTIDO,U
29-107!S!U,29-107,SURTIDO,U
29-107!BLA!100,29-107,BLANCO,100
29-108!S!U,29-108,SURTIDO,U
29-109!S!U,29-109,SURTIDO,U
29-11!NUD!1,29-11,NUDE,1
29-11!NEG!1,29-11,NEGRO,1
29-110!S!U,29-110,SURTIDO,U
29-110!S!85,29-110,SURTIDO,85
29-111!S!U,29-111,SURTIDO,U
29-112!S!U,29-112,SURTIDO,U
29-113!S!U,29-113,SURTIDO,U
29-114!S!U,29-114,SURTIDO,U
29-115!S!U,29-115,SURTIDO,U
29-116!S!U,29-116,SURTIDO,U
29-117!S!U,29-117,SURTIDO,U
29-118!S!U,29-118,SURTIDO,U
29-119!S!U,29-119,SURTIDO,U
29-12!NEG!1,29-12,NEGRO,1
29-12!NUD!1,29-12,NUDE,1
29-12!BLA!1,29-12,BLANCO,1
29-12!NEG!2,29-12,NEGRO,2
29-120!S!1,29-120,SURTIDO,1
29-120!S!2,29-120,SURTIDO,2
29-121!BLA!1,29-121,BLANCO,1
29-121!BLA!2,29-121,BLANCO,2
29-121!NEG!1,29-121,NEGRO,1
29-121!NEG!2,29-121,NEGRO,2
29-121!NEG!90,29-121,NEGRO,90
29-122!S!U,29-122,SURTIDO,U
29-123!S!U,29-123,SURTIDO,U
29-124!S!U,29-124,SURTIDO,U
29-125!S!U,29-125,SURTIDO,U
29-126!S!U,29-126,SURTIDO,U
29-127!BLA!U,29-127,BLANCO,U
29-127!NEG!U,29-127,NEGRO,U
29-128!S!U,29-128,SURTIDO,U
29-129!S!U,29-129,SURTIDO,U
29-130!S!U,29-130,SURTIDO,U
29-131!S!U,29-131,SURTIDO,U
29-132!S!U,29-132,SURTIDO,U
29-133!BLA!U,29-133,BLANCO,U
29-133!NEG!U,29-133,NEGRO,U
29-134!AMFL!U,29-134,AMARILLO FLUO,U
29-134!BLA!U,29-134,BLANCO,U
29-134!NEG!U,29-134,NEGRO,U
29-135!S!U,29-135,SURTIDO,U
29-136!BLA!U,29-136,BLANCO,U
29-136!NEG!U,29-136,NEGRO,U
29-137!BLA!U,29-137,BLANCO,U
29-137!NEG!U,29-137,NEGRO,U
29-138!BF!U,29-138,BLANCO/FRESA,U
29-138!NR!U,29-138,NEGRO/ROJO,U
29-139!BF!U,29-139,BLANCO/FRESA,U
29-139!NEG!U,29-139,NEGRO,U
29-139!S!U,29-139,SURTIDO,U
29-14!NVE!L,29-14,NEGRO/VERDE,L
29-140!S!U,29-140,SURTIDO,U
29-142!S!U,29-142,SURTIDO,U
29-143!S!U,29-143,SURTIDO,U
29-144!GRC!2,29-144,GRIS CLARO,2
29-144!GRC!3,29-144,GRIS CLARO,3
29-144!NEG!1,29-144,NEGRO,1
29-144!NEG!2,29-144,NEGRO,2
29-144!NEG!3,29-144,NEGRO,3
29-144!RVI!1,29-144,ROSA VINTAGE,1
29-144!RVI!2,29-144,ROSA VINTAGE,2
29-144!VING!1,29-144,VERDE INGLES,1
29-144!VING!2,29-144,VERDE INGLES,2
29-144!VING!3,29-144,VERDE INGLES,3
29-144!RVI!3,29-144,ROSA VINTAGE,3
29-144!GRC!1,29-144,GRIS CLARO,1
29-145!NEG!1,29-145,NEGRO,1
29-145!FUCF!1,29-145,fucsia fluo,1
29-145!FUCF!2,29-145,fucsia fluo,2
29-145!FUCF!3,29-145,fucsia fluo,3
29-146!BLA!1,29-146,BLANCO,1
29-146!BLA!2,29-146,BLANCO,2
29-146!BLA!3,29-146,BLANCO,3
29-146!NEG!1,29-146,NEGRO,1
29-146!NEG!2,29-146,NEGRO,2
29-146!RVI!2,29-146,ROSA VINTAGE,2
29-146!RVI!3,29-146,ROSA VINTAGE,3
29-146!NEG!3,29-146,NEGRO,3
29-146!RVI!1,29-146,ROSA VINTAGE,1
29-147!BLA!1,29-147,BLANCO,1
29-147!BLA!3,29-147,BLANCO,3
29-147!NEG!1,29-147,NEGRO,1
29-147!NEG!2,29-147,NEGRO,2
29-147!NEG!3,29-147,NEGRO,3
29-147!RVI!1,29-147,ROSA VINTAGE,1
29-147!RVI!2,29-147,ROSA VINTAGE,2
29-147!RVI!3,29-147,ROSA VINTAGE,3
29-148!BLA!2,29-148,BLANCO,2
29-148!BLA!3,29-148,BLANCO,3
29-148!NEG!1,29-148,NEGRO,1
29-148!NEG!2,29-148,NEGRO,2
29-148!NEG!3,29-148,NEGRO,3
29-148!RVI!1,29-148,ROSA VINTAGE,1
29-148!RVI!2,29-148,ROSA VINTAGE,2
29-148!RVI!3,29-148,ROSA VINTAGE,3
29-148!BLA!1,29-148,BLANCO,1
29-149!S!U,29-149,SURTIDO,U
29-15!S!U,29-15,SURTIDO,U
29-152!S!U,29-152,SURTIDO,U
29-157!S!U,29-157,SURTIDO,U
29-159!S!1,29-159,SURTIDO,1
29-159!S!2,29-159,SURTIDO,2
29-159!S!3,29-159,SURTIDO,3
29-16!S!U,29-16,SURTIDO,U
29-16!BNR!U,29-16,BLANCO/NEGRO/ROSA VIEJO,U
29-160!S!1,29-160,SURTIDO,1
29-161!S!1,29-161,SURTIDO,1
29-161!S!2,29-161,SURTIDO,2
29-161!S!3,29-161,SURTIDO,3
29-17!S!U,29-17,SURTIDO,U
29-18!S!U,29-18,SURTIDO,U
29-20H!ACU!10,29-20H,ACUA,10
29-20H!ACU!12,29-20H,ACUA,12
29-20H!ACU!14,29-20H,ACUA,14
29-20H!ACU!4,29-20H,ACUA,4
29-20H!ACU!6,29-20H,ACUA,6
29-20H!ACU!8,29-20H,ACUA,8
29-20H!AQ!10,29-20H,AQUA,10
29-20H!AQ!14,29-20H,AQUA,14
29-20H!AQ!4,29-20H,AQUA,4
29-20H!AQ!6,29-20H,AQUA,6
29-20H!S!14,29-20H,SURTIDO,14
29-23!S!U,29-23,SURTIDO,U
29-230!NEG!3,29-230,NEGRO,3
29-231!MIE!1,29-231,MIEL,1
29-231!MIE!2,29-231,MIEL,2
29-231!MIE!3,29-231,MIEL,3
29-231!MIE!4,29-231,MIEL,4
29-231!NATU!1,29-231,NATURAL,1
29-231!NATU!2,29-231,NATURAL,2
29-231!NATU!3,29-231,NATURAL,3
29-231!NATU!4,29-231,NATURAL,4
29-231!NEG!1,29-231,NEGRO,1
29-231!NEG!2,29-231,NEGRO,2
29-231!NEG!3,29-231,NEGRO,3
29-231!NEG!4,29-231,NEGRO,4
29-232!MIE!1,29-232,MIEL,1
29-232!MIE!2,29-232,MIEL,2
29-232!MIE!3,29-232,MIEL,3
29-232!NATU!2,29-232,NATURAL,2
29-232!NATU!3,29-232,NATURAL,3
29-232!NEG!1,29-232,NEGRO,1
29-232!NEG!2,29-232,NEGRO,2
29-232!NEG!3,29-232,NEGRO,3
29-232!NATU!1,29-232,NATURAL,1
29-233!MIE!2,29-233,MIEL,2
29-233!MIE!3,29-233,MIEL,3
29-233!MIE!4,29-233,MIEL,4
29-233!NATU!1,29-233,NATURAL,1
29-233!NATU!2,29-233,NATURAL,2
29-233!NATU!3,29-233,NATURAL,3
29-233!NATU!4,29-233,NATURAL,4
29-233!NEG!1,29-233,NEGRO,1
29-233!NEG!2,29-233,NEGRO,2
29-233!NEG!3,29-233,NEGRO,3
29-233!NEG!4,29-233,NEGRO,4
29-233!MIE!1,29-233,MIEL,1
29-234!BLA!U,29-234,BLANCO,U
29-234!NEG!U,29-234,NEGRO,U
29-234!ROJ!U,29-234,ROJO,U
29-235!MIE!U,29-235,MIEL,U
29-235!NATU!U,29-235,NATURAL,U
29-235!NEG!U,29-235,NEGRO,U
29-236!NEG!U,29-236,NEGRO,U
29-237!NEG!1,29-237,NEGRO,1
29-237!NEG!2,29-237,NEGRO,2
29-237!NEG!3,29-237,NEGRO,3
29-237!NEG!4,29-237,NEGRO,4
29-238!NEG!2,29-238,NEGRO,2
29-238!NEG!3,29-238,NEGRO,3
29-238!NEG!1,29-238,NEGRO,1
29-238!NEG!4,29-238,NEGRO,4
29-239!NEG!U,29-239,NEGRO,U
29-24!S!U,29-24,SURTIDO,U
29-24!GME!S,29-24,GRIS MELANGE,S
29-25!BVNO!L,29-25,BORRAVINO,L
29-25!BVNO!M,29-25,BORRAVINO,M
29-25!VING!S,29-25,VERDE INGLES,S
29-26!S!U,29-26,SURTIDO,U
29-27!S!U,29-27,SURTIDO,U
29-27!VING!M,29-27,VERDE INGLES,M
29-28!S!U,29-28,SURTIDO,U
29-29!ROS!U,29-29,ROSA,U
29-29!CEL!U,29-29,CELESTE,U
29-29!TUR!U,29-29,TURQUESA,U
29-291!GRI!6,29-291,GRIS,6
29-291!CEL!10,29-291,CELESTE,10
29-291!CEL!6,29-291,CELESTE,6
29-291!CEL!8,29-291,CELESTE,8
29-291!GRI!10,29-291,GRIS,10
29-291!GRI!12,29-291,GRIS,12
29-291!GRI!4,29-291,GRIS,4
29-291!ROS!8,29-291,ROSA,8
29-291!CEL!4,29-291,CELESTE,4
29-291!ROS!6,29-291,ROSA,6
29-291!ROS!4,29-291,ROSA,4
29-292!CEL!4,29-292,CELESTE,4
29-296!UNICOR!U,29-296,UNICORNIO,U
29-298!CEL!U,29-298,CELESTE,U
29-298!GRI!U,29-298,GRIS,U
29-30!S!U,29-30,SURTIDO,U
29-302!S!U,29-302,SURTIDO,U
29-302!CEL!31-32,29-302,CELESTE,31-32
29-302!CEL!25-26,29-302,CELESTE,25-26
29-302!CEL!27-28,29-302,CELESTE,27-28
29-302!CEL!29-30,29-302,CELESTE,29-30
29-302!CEL!33-34,29-302,CELESTE,33-34
29-302!ROS!25-26,29-302,ROSA,25-26
29-302!ROS!27-28,29-302,ROSA,27-28
29-302!ROS!29-30,29-302,ROSA,29-30
29-302!ROS!31-32,29-302,ROSA,31-32
29-302!ROS!33-34,29-302,ROSA,33-34
29-302!AZU!31-32,29-302,AZUL,31-32
29-304!S!U,29-304,SURTIDO,U
29-307!S!4,29-307,SURTIDO,4
29-31!CAM!U,29-31,CAMUFLADO,U
29-31!S!U,29-31,SURTIDO,U
29-32!S!U,29-32,SURTIDO,U
29-34!S!U,29-34,SURTIDO,U
29-35!S!U,29-35,SURTIDO,U
29-36!S!U,29-36,SURTIDO,U
29-37!S!U,29-37,SURTIDO,U
29-38!S!U,29-38,SURTIDO,U
29-40!S!U,29-40,SURTIDO,U
29-4000!AFLU!85,29-4000,AMARILLO FLUO,85
29-4000!AFLU!90,29-4000,AMARILLO FLUO,90
29-4000!AFLU!95,29-4000,AMARILLO FLUO,95
29-4000!BLA!85,29-4000,BLANCO,85
29-4000!BLA!90,29-4000,BLANCO,90
29-4000!BLA!95,29-4000,BLANCO,95
29-4000!FRE!85,29-4000,FRESA,85
29-4000!FRE!90,29-4000,FRESA,90
29-4000!FRE!95,29-4000,FRESA,95
29-4000!FUC!85,29-4000,FUCSIA,85
29-4000!FUC!90,29-4000,FUCSIA,90
29-4000!FUC!95,29-4000,FUCSIA,95
29-4000!GH!85,29-4000,GRIS HUMO,85
29-4000!GH!90,29-4000,GRIS HUMO,90
29-4000!GH!95,29-4000,GRIS HUMO,95
29-4000!NEG!85,29-4000,NEGRO,85
29-4000!NEG!90,29-4000,NEGRO,90
29-4000!NEG!95,29-4000,NEGRO,95
29-4000!NUD!85,29-4000,NUDE,85
29-4000!NUD!90,29-4000,NUDE,90
29-4000!NUD!95,29-4000,NUDE,95
